"document_id","mention_id","table_id","relation","related_table_cells","exact","count","mention_table_id","mention"
8934,47159,96428,"same","13,",True,"3",75430,"6.5%"
8934,47157,96428,"percentage","2,22,",False,"2",75428,"73.6%"
8934,47157,96428,"same","3,",True,"2",75428,"73.6%"
8935,47172,96440,"same","9,",True,"3",75437,"0.0%"
8935,47174,96440,"same","14,",True,"3",75439,"0.0%"
8935,47175,96440,"same","19,",True,"3",75441,"0.0%"
8935,47170,96440,"same","4,",True,"3",75435,"32.0%"
8936,47177,96445,"same","9,",True,"3",75448,"11.4%"
8936,47178,96445,"same","14,",True,"3",75449,"6.7%"
8936,47176,96445,"same","4,",True,"2",75447,"78.3%"
8938,47180,96464,"same","9,",True,"3",75451,"0.0%"
8938,47179,96464,"same","4,",True,"3",75450,"25.0%"
8938,47181,96464,"same","14,",True,"2",75452,"79.2%"
8939,47186,96486,"same","14,",True,"2",75457,"0.8%"
8939,47185,96486,"same","9,",True,"3",75456,"33.1%"
8939,47184,96486,"same","4,",True,"2",75455,"64.3%"
9109,48063,97465,"same","4,",True,"3",76812,"276.4 million"
9109,48061,97465,"same","2,",False,"3",76810,"62%"
9123,48130,97619,"same","6,",False,"3",76901,"39%"
9123,48129,97619,"same","4,",False,"3",76898,"54%"
9127,48153,97658,"same","4,",False,"3",76927,"27%"
9127,48152,97658,"same","2,",False,"3",76923,"37%"
9130,48155,97683,"same","2,",True,"3",76931,"38%"
9131,48158,97688,"same","6,",False,"3",76934,"90%"
9132,48161,97699,"same","8,",True,"3",76937,"0.6%"
9132,48160,97699,"same","9,",False,"3",76936,"3%"
9133,48162,97713,"sum","11,14,",True,"3",76938,"24%"
9133,48166,97713,"sum","3,6,9,",False,"3",76944,"47%"
9133,48163,97713,"sum","12,15,",False,"3",76939,"53%"
9133,48165,97713,"sum","2,5,8,",True,"3",76942,"76%"
9140,48205,97833,"sum","14,15,",True,"2",77011,"$829"
9140,48203,97833,"sum","2,3,",False,"2",77008,"$85"
9143,48221,97868,"sum","2,3,",True,"2",77025,"$1,024"
9143,48220,97868,"sum","8,9,",True,"3",77024,"$1,315"
9147,48237,97899,"sum","8,9,",True,"3",77040,"$275)"
9147,48235,97899,"sum","2,3,",True,"3",77039,"$397)"
9147,48234,97899,"sum","5,6,",True,"3",77038,"$569)"
9154,48259,97961,"same","12,",False,"3",77064,"10%"
9154,48257,97961,"same","3,",False,"3",77062,"16%"
9154,48255,97961,"same","15,",False,"11",77059,"18%"
9154,48253,97961,"same","6,",False,"3",77055,"19%"
9154,48251,97961,"same","9,",False,"3",77051,"21%"
9156,48267,97978,"same","9,",False,"2",77072,"20%"
9156,48268,97978,"same","15,",True,"3",77073,"20%"
9156,48266,97978,"same","12,",False,"3",77071,"34%"
9156,48265,97978,"same","6,",False,"3",77070,"40%"
9156,48263,97978,"same","3,",False,"3",77069,"59%"
9219,48542,99355,"same","7,",True,"3",77541,"5%"
9219,48541,99355,"same","8,",True,"3",77539,"$5000"
9220,48543,99367,"same","11,",True,"3",77543,"1%"
9220,48548,99367,"same","12,",True,"2",77545,"$5000"
9306,49193,101240,"same","12,",True,"3",78484,"15.24%"
9306,49194,101240,"same","11,",True,"3",78488,"31,265.67"
9306,49197,101240,"same","4,",True,"3",78492,"37.39%"
9306,49195,101240,"same","8,",True,"3",78478,"47.37%"
9306,49198,101240,"same","3,",True,"3",78495,"76,695.35"
9306,49196,101240,"same","7,",True,"3",78481,"97,184.32"
9395,49606,102055,"same","18,",True,"3",78981,"$159,384"
9395,49615,102055,"same","19,",True,"3",79021,"$164,813"
9395,49605,102055,"same","6,",True,"3",78977,"$200k"
9395,49614,102055,"same","7,",True,"3",79013,"$200k"
9395,49612,102055,"same","14,",True,"3",79005,"25"
9395,49617,102055,"same","15,",True,"3",79035,"30"
9395,49618,102055,"same","15,",True,"3",79041,"30"
9395,49616,102055,"same","11,",True,"3",79029,"4.5%"
9395,49607,102055,"same","10,",True,"3",78985,"5.25%"
9395,49608,102055,"same","10,",True,"3",78989,"5.25%"
9400,49631,102080,"same","7,",True,"3",79081,"$1,013"
9400,49629,102080,"same","6,",True,"3",79060,"$1,199"
9400,49633,102080,"same","16,",True,"3",79049,"$125"
9400,49632,102078,"same","11,",True,"3",79089,"4.5%"
9400,49630,102078,"same","10,",True,"3",79069,"5.25%"
9400,49634,102080,"same","12,",True,"3",79054,"$61"
9408,49672,102129,"same","15,",True,"2",79162,"$1,013"
9408,49678,102129,"same","7,",True,"3",79168,"200000"
9408,49669,102129,"same","7,",True,"3",79159,"$200,000"
9408,49675,102129,"same","23,",True,"3",79165,"25"
9408,49676,102129,"same","23,",True,"3",79166,"25"
9408,49679,102129,"same","23,",True,"3",79169,"25"
9408,49666,102128,"same","18,",True,"2",79174,"25"
9408,49667,102127,"same","14,",True,"3",79176,"25"
9408,49668,102129,"same","11,",True,"2",79158,"4.5%"
9408,49674,102129,"same","11,",True,"3",79164,"4.5%"
9426,49774,102175,"same","7,",True,"3",79296,"11,156.1"
9426,49771,102175,"same","9,",True,"3",79292,"13.83%"
9426,49773,102175,"same","3,",True,"3",79294,"6,764.375"
9654,51197,103653,"percentage","10,16,",False,"2",81177,"59%"
9654,51197,103653,"same","11,",False,"2",81177,"59%"
9654,51194,104185,"percentage","35,37,",False,"2",302734,"69%"
9654,51194,104185,"same","38,",False,"2",302734,"69%"
9659,51214,103714,"same","16,",True,"2",81207,"600"
9659,51214,103714,"sum","4,8,12,",True,"2",81207,"600"
9660,51208,103719,"same","8,",True,"2",81199,"$5,500"
9660,51209,103719,"same","12,",True,"3",81201,"$6,500"
9660,51210,103719,"same","16,",True,"3",81203,"$7,500"
9664,51226,103779,"dif","10,17,",True,"2",81253,"398"
9664,51226,103779,"same","3,",True,"2",81253,"398"
9664,51227,103779,"dif","9,16,",True,"2",81255,"750"
9664,51227,103779,"same","2,",True,"2",81255,"750"
9666,51249,103849,"same","3,",True,"3",81276,"5,666"
9666,51251,103845,"same","5,",True,"3",81280,"6,800"
9667,51261,103859,"percentage","4,6,",False,"2",81327,"23.8%"
9667,51262,103859,"percentage","5,6,",False,"2",81329,"28.6%"
9667,51262,103859,"same","11,",True,"2",81329,"28.6%"
9667,51260,103859,"same","5,",True,"3",81330,"6,800"
9675,51296,104060,"same","14,",True,"2",81386,"226,178"
9675,51296,104060,"sum","2,8,",True,"2",81386,"226,178"
9675,51295,104060,"same","16,",True,"2",81393,"23,798"
9675,51295,104060,"sum","4,10,",True,"2",81393,"23,798"
9675,51297,104060,"avg","6,12,",False,"2",81389,"9.5"
9675,51297,104060,"same","18,",True,"2",81389,"9.5"
9678,51304,104185,"percentage","34,35,",False,"2",302738,"59.1%"
9678,51304,104185,"same","36,",True,"2",302738,"59.1%"
9680,51316,104185,"same","35,",True,"2",81428,"14,061"
9680,51316,104185,"sum","3,11,19,27,",True,"2",81428,"14,061"
9680,51315,104185,"percentage","35,37,",False,"2",81427,"68.9%"
9680,51315,104185,"same","38,",True,"2",81427,"68.9%"
9680,51317,104185,"same","37,",False,"2",81429,"9,867"
9680,51317,104185,"sum","5,13,21,29,",True,"2",81429,"9,867"
9683,51327,104266,"same","16,",True,"2",81458,"23,798"
9683,51327,104266,"sum","4,10,",True,"2",81458,"23,798"
9683,51326,104266,"percentage","4,16,",False,"2",81450,"40.9%"
9683,51326,104266,"same","5,",True,"2",81450,"40.9%"
9683,51330,104266,"same","12,",True,"3",81469,"6.7"
9683,51328,104266,"dif","10,16,",True,"2",81465,"9,737"
9683,51328,104266,"same","4,",True,"2",81465,"9,737"
9694,51382,104516,"same","10,",True,"2",81614,"1,392"
9694,51382,104516,"sum","7,8,9,",True,"2",81614,"1,392"
9694,51383,104516,"percentage","2,7,",False,"2",81618,"31.2%"
9694,51383,104516,"same","12,",True,"2",81618,"31.2%"
9694,51384,104516,"same","2,",True,"2",81622,"4,268"
9697,51392,104594,"same","20,",True,"2",81631,"281"
9697,51392,104594,"sum","2,5,8,11,14,17,",True,"2",81631,"281"
9701,51412,104670,"same","22,",True,"2",81669,"186,076"
9701,51412,104670,"sum","4,10,16,",True,"2",81669,"186,076"
9701,51411,104670,"avg","6,12,18,",False,"2",81665,"19.2 calls per case."
9701,51411,104670,"same","24,",True,"2",81665,"19.2 calls per case."
9701,51409,104670,"same","20,",True,"2",81679,"9,687"
9701,51409,104670,"sum","2,8,14,",True,"2",81679,"9,687"
9706,51434,104827,"same","27,",True,"2",81710,"4,268"
9706,51434,104827,"sum","3,9,15,21,",True,"2",81710,"4,268"
9706,51432,104827,"avg","4,10,16,22,",False,"2",81708,"44.1%"
9706,51432,104827,"same","28,",True,"2",81708,"44.1%"
9706,51433,104827,"same","26,",True,"2",81709,"9,687"
9706,51433,104827,"sum","2,8,14,20,",True,"2",81709,"9,687"
9724,51508,105179,"same","28,",True,"2",81857,"60%"
9748,51621,105629,"sum","2,3,4,",True,"2",82112,"16,998"
9749,51604,105638,"same","5,",True,"2",82102,"$327,753"
9749,51605,105638,"same","6,",True,"2",82103,"$33,034"
9750,51612,105652,"same","9,",True,"2",82105,"$182,132"
9750,51611,105652,"same","8,",True,"2",82104,"$318,646"
9751,51619,105667,"same","12,",True,"3",82110,"$149,098"
9751,51618,105667,"same","11,",True,"3",82109,"$9,107"
9761,51690,105777,"same","4,",True,"2",82202,"17.4%"
9761,51696,105777,"same","2,",True,"2",82208,"25"
9771,51718,105895,"same","3,",True,"3",82265,"$28,800"
9771,51719,105895,"same","6,",True,"2",82267,"$35,200"
9772,51721,105896,"same","7,",True,"3",82273,"$31,820"
9772,51723,105896,"same","10,",True,"3",82275,"$37,250"
9776,51734,105990,"same","7,",True,"2",82292,"4,268"
9776,51734,105990,"sum","3,4,5,6,",True,"2",82292,"4,268"
9870,52289,106591,"same","4,",False,"3",83781,"2%"
9870,52292,106591,"same","3,",False,"3",83784,"29 billion"
9872,52293,106597,"same","8,",False,"3",83785,"23%"
9872,52294,106597,"same","7,",True,"3",83786,"6.86 billion"
9873,52299,106603,"same","15,",True,"3",83788,"6.5"
9873,52297,106603,"same","16,",False,"3",83787,"8%"
9989,53095,107111,"same","15,",True,"3",84995,"$14.5 million"
9989,53098,107111,"same","41,",False,"3",84989,"$28.5 million"
9989,53096,107111,"rat","15,16,",False,"2",84997,"30%"
9989,53097,107111,"same","40,",False,"2",84988,"$31.3 million"
9992,53110,107124,"dif","40,41,",False,"3",85012,"$2.1 million"
9992,53108,107124,"same","40,",False,"3",85011,"$23.0 million"
10052,53383,107362,"same","24,",False,"3",85330,"$1,600,000,000"
10052,53382,107362,"same","23,",False,"3",85329,"$36,000,000,000"
10052,53385,107362,"same","22,",False,"3",85333,"58,000,000"
10052,53384,107362,"same","25,",False,"3",85331,"$6,700,000,000"
10182,53999,108370,"same","32,",True,"3",86145,"$0.004"
10182,53997,108370,"same","31,",True,"3",86141,"$0.005"
10182,53996,108370,"same","23,",True,"3",86140,"$3,155,000"
10182,53998,108370,"same","24,",True,"3",86143,"$4,786,000"
10293,54620,109979,"same","12,",True,"3",86902,"158.56"
10293,54622,109979,"same","11,",True,"3",86906,"164.68"
10293,54624,109979,"same","13,",True,"3",86910,"165.83"
10297,54674,110016,"same","4,",True,"3",86962,"161"
10297,54660,110015,"same","6,",True,"3",86954,"352"
10297,54661,110015,"same","10,",True,"3",86955,"361"
10297,54662,110015,"same","14,",True,"3",86956,"390"
10297,54663,110015,"same","18,",True,"3",86957,"411"
10297,54671,110015,"same","4,",True,"3",86958,"658"
10297,54673,110016,"same","3,",True,"3",86961,"77"
10297,54665,110016,"same","10,",True,"3",86950,"81"
10297,54666,110016,"same","14,",True,"3",86951,"83"
10297,54667,110016,"same","2,",True,"3",86952,"84"
10297,54668,110016,"same","18,",True,"3",86953,"91"
10344,54848,110418,"same","2,",True,"3",87236,"17,589"
10344,54850,110418,"same","7,",True,"3",87234,"28,594"
10344,54849,110418,"same","4,",True,"3",87237,"486"
10344,54851,110418,"same","9,",True,"3",87235,"56"
10364,54951,110462,"same","5,",True,"3",87345,"10"
10364,54950,110462,"same","8,",True,"3",87344,"39"
10364,54952,110462,"same","9,",True,"3",87346,"60"
10367,54964,110475,"same","17,",True,"2",87365,"67 percent"
10367,54963,110475,"same","12,",True,"3",87369,"86 percent"
10369,54971,110493,"same","22,",True,"3",87392,"14 percent"
10369,54970,110493,"same","17,",True,"3",87391,"40 percent"
10369,54972,110493,"same","13,",True,"3",87393,"44 percent"
10369,54969,110493,"same","12,",True,"3",87390,"46 percent"
10370,54980,110496,"same","17,",False,"3",87403,"14.5 million"
10370,54986,110496,"same","18,",True,"3",87400,"15.5 million"
10370,54983,110496,"percentage","2,20,",False,"2",87405,"17.6 percent"
10370,54979,110496,"same","2,",False,"3",87402,"45 million"
10370,54985,110496,"same","3,",True,"3",87399,"50.7 million"
10372,54988,110503,"same","27,",True,"2",87406,"14.6 million"
10372,54987,110503,"same","26,",False,"3",87407,"20 million"
10377,55016,110538,"same","5,",True,"2",87438,"12"
10377,55011,110538,"same","3,",True,"2",87430,".303"
10377,55015,110538,"same","8,",True,"2",87436,"41"
10377,55013,110538,"same","9,",True,"2",87432,"63"
10539,55915,111724,"same","3,",True,"2",88610,"11"
10539,55917,111724,"same","6,",True,"3",88611,"24"
10599,56239,111916,"same","9,",True,"3",89000,"14"
10599,56237,111916,"same","3,",True,"2",88999,"22"
10627,56398,111965,"same","13,",True,"2",89169,"$1.50"
10627,56399,111965,"same","27,",True,"2",89170,"5,000,000"
10629,56404,111970,"same","13,",True,"2",89175,"$1.50"
10632,56413,111983,"same","24,",True,"3",89186,"$3,441,386"
10632,56413,111983,"sum","12,15,18,21,",True,"2",89186,"$3,441,386"
10635,56429,111995,"same","18,",True,"3",89199,"$2,623,861"
10635,56429,111995,"sum","6,9,12,15,",False,"2",89199,"$2,623,861"
10635,56427,111995,"same","17,",True,"3",89198,"$3,441,386"
10635,56427,111995,"sum","5,8,11,14,",True,"2",89198,"$3,441,386"
10693,56717,112274,"same","27,",True,"3",89531,"$122.5 million"
10693,56718,112274,"same","39,",True,"3",89533,"$1.43"
10693,56719,112274,"same","32,",True,"3",89535,"$647.9 million"
10693,56720,112274,"same","44,",True,"3",89536,"$6.96"
10695,56731,112284,"same","9,",True,"3",89572,"12"
10698,56742,112302,"rat","26,27,",False,"2",89573,"11 percent"
10698,56743,112302,"same","26,",True,"3",89575,"22,461"
10698,56743,112302,"sum","6,10,14,18,22,",True,"2",89575,"22,461"
10698,56744,112302,"same","22,",True,"3",89577,"317"
10874,57891,113288,"same","11,",True,"3",91059,"$556"
10874,57892,113288,"same","5,",True,"3",91060,"$874"
10892,57969,113332,"same","18,",True,"3",91136,"11"
10892,57968,113332,"same","17,",True,"3",91134,"17"
10925,58135,113510,"same","21,",False,"3",91419,"327"
10925,58136,113510,"same","42,",False,"3",91420,"589"
10927,58142,113553,"same","6,",True,"3",91451,"0.08"
10936,58185,113682,"same","9,",True,"3",91528,"23"
10945,58251,113714,"same","9,",True,"3",91592,"$138,350"
10945,58245,113714,"same","24,",True,"2",91607,"$182, 350"
10945,58253,113714,"same","19,",True,"3",91596,"$19,500"
10946,58257,113715,"same","3,",True,"3",91595,"11.1"
10946,58255,113715,"same","2,",True,"3",91593,"21.6"
10946,58263,113715,"same","5,",True,"3",91591,"36.1"
10946,58261,113715,"same","4,",True,"3",91590,"59.6"
10953,58292,113722,"same","7,",True,"3",91636,"11"
10953,58290,113722,"same","15,",True,"3",91634,"72"
10953,58291,113722,"same","9,",True,"2",91635,"79.73"
11000,58522,113910,"same","39,",True,"2",91978,"$126 million"
11107,59091,114686,"same","12,",False,"3",92808,"$14.3 million"
11107,59090,114686,"same","62,",False,"3",92807,"$2.3 million"
11111,59109,114699,"same","12,",False,"3",92817,"$14.3 million"
11111,59111,114699,"same","13,",False,"3",92818,"$1.9 million"
11112,59119,114702,"same","63,",False,"3",92828,"$1.2 million"
11112,59118,114702,"same","62,",False,"3",92826,"$2.3 million"
11115,59142,114711,"same","15,",False,"3",92847,"$15.7 million"
11115,59140,114711,"same","14,",False,"3",92846,"$45.6 million"
11116,59147,114714,"same","64,",False,"3",92853,"$8.3 million"
11116,59148,114714,"same","65,",False,"3",92855,"$8.6 million"
11118,59172,114721,"same","35,",True,"2",92921,"2%"
11264,59950,115627,"same","10,",True,"3",94266,"£1,387m"
11264,59951,115627,"same","14,",True,"3",94267,"23.5"
11267,59969,115640,"same","58,",True,"2",94287,"£1,131m"
11267,59968,115640,"same","26,",False,"2",94285,"£24bn"
11267,59972,115640,"same","66,",True,"2",94293,"5.2%"
11366,60454,116169,"same","10,",True,"2",94974,"$1.20"
11366,60456,116169,"same","14,",True,"3",94976,"$1.40"
11366,60452,116169,"same","6,",False,"2",94972,"$227 Million"
11366,60459,116169,"rat","6,7,",False,"2",94978,"68%"
11366,60459,116169,"same","8,",True,"2",94978,"68%"
11366,60460,116169,"same","16,",True,"3",94979,"84%"
11368,60471,116174,"same","10,",True,"2",94992,"$1.20"
11368,60462,116174,"same","7,",True,"2",94982,"$135.1 million"
11368,60461,116174,"same","6,",True,"2",94980,"$227.1 million"
11368,60463,116174,"rat","6,7,",False,"2",94984,"68 percent"
11368,60463,116174,"same","8,",True,"2",94984,"68 percent"
11368,60473,116174,"same","12,",True,"2",94994,"85 percent"
11427,60847,116426,"same","16,",True,"3",95528,"97"
11466,61013,116689,"same","28,",True,"2",95755,"$312,470"
11466,61014,116689,"same","29,",True,"2",95757,"$692,881"
11836,62888,118701,"same","2,",True,"3",98259,"15"
11836,62890,118701,"same","15,",True,"3",98261,"25"
11836,62889,118701,"same","14,",True,"3",98260,"29"
11917,63414,119073,"same","17,",True,"2",98878,"1,008"
11917,63414,119073,"sum","2,7,12,",True,"2",98878,"1,008"
11932,63478,119190,"same","8,",True,"3",98993,"145"
11932,63479,119190,"same","7,",True,"3",98994,"33"
11937,63505,119212,"same","12,",True,"3",99025,"10"
11937,63504,119212,"same","13,",True,"3",99024,"56"
11939,63514,119216,"sum","4,13,",True,"2",99034,"118"
11939,63513,119216,"sum","3,12,",True,"2",99033,"20"
11944,63541,119228,"same","39,",True,"3",99057,"10"
11944,63535,119228,"same","31,",True,"3",99055,"43"
11944,63539,119228,"same","31,",True,"2",99061,"43"
11944,63542,119228,"same","40,",True,"3",99058,"57"
11946,63560,119245,"same","8,",True,"2",99078,"32"
12078,64331,121600,"same","17,",True,"3",100936,"11"
12078,64330,121600,"same","18,",True,"3",100934,"13"
12078,64329,121600,"same","14,",True,"3",100932,"25"
12172,64896,122371,"same","27,",False,"3",102887,"$147.9 million"
12172,64895,122371,"same","18,",False,"3",102885,"$21.2 million"
12172,64897,122371,"same","30,",False,"3",102889,"$265.0 million"
12383,66200,123628,"same","10,",True,"3",105039,"$0.54"
12383,66198,123628,"same","9,",True,"3",105037,"$0.55"
12383,66204,123628,"same","15,",True,"3",105043,"$0.65"
12383,66202,123628,"same","14,",True,"3",105041,"$0.85"
12462,66592,124621,"same","19,",True,"2",105604,"$4,600"
12462,66598,124621,"same","19,",True,"3",105610,"$4,600"
12462,66589,124621,"same","3,",True,"2",105614,"$4,600"
12462,66596,124621,"same","15,",True,"3",105608,"$500"
12462,66587,124621,"same","15,",True,"3",105612,"$500"
12462,66590,124621,"same","11,",True,"3",105602,"$5,100"
12462,66594,124621,"same","11,",True,"3",105606,"$5,100"
12462,66588,124621,"same","7,",True,"3",105613,"$5,100"
12683,67535,127175,"same","8,",True,"2",106875,"$1 million"
12683,67536,127175,"same","9,",True,"2",106876,"$200,000"
12683,67537,127175,"same","15,",True,"2",106877,"$300,000"
12730,67708,127757,"same","7,",True,"3",107094,"8475"
12747,67781,127994,"same","38,",True,"3",107195,"17 percent"
12747,67782,127994,"same","42,",True,"3",107193,"3 percent"
12750,67790,128049,"same","7,",True,"3",107205,"11 percent"
12750,67791,128049,"same","39,",True,"2",107208,"26 percent"
12755,67809,128136,"same","47,",True,"3",107228,"14 percent"
12755,67809,128136,"sum","23,29,35,41,",True,"2",107228,"14 percent"
12755,67805,128136,"same","3,",True,"2",107225,"36 percent"
12755,67807,128136,"same","46,",True,"3",107227,"50 percent"
12755,67807,128136,"sum","4,10,16,",True,"2",107227,"50 percent"
12757,67811,128152,"same","4,",True,"2",107230,"12 percentage"
